,Unnamed: 0,soldPrice,bednumber,propertyType,duration_free_not_lease,isNew,latitude,longitude,nearest_hospital_distance
21733,21733,208000,3,Semi-Detached,1,0,51.37321358869021,-2.9139882973957096,0.0013780498147408647
21734,21734,205000,3,Terraced,1,0,51.3552540577732,-2.9210990000000003,0.0030772024195222215
21735,21735,220000,3,Semi-Detached,1,0,51.3650226634788,-2.91389700392694,0.0016386408326484192
21736,21736,360000,3,Detached,1,0,51.3244993685484,-2.98232288383941,0.0014432280670725194
21737,21737,157000,2,Semi-Detached,1,0,51.33874486614921,-2.96802738238562,0.0010987159716662096
21738,21738,330000,3,Semi-Detached,1,0,51.323213,-2.98682138750835,0.0013755288989642535
21739,21739,116500,2,Flat,0,0,51.3394439834779,-2.968157,0.0011857850496241665
21740,21740,208000,3,Semi-Detached,1,0,51.369368981183904,-2.91001866880684,0.0010453073258720222
21741,21741,150000,2,Terraced,1,0,51.3498601563807,-2.91761587629766,0.002110516819400104
21742,21742,225000,4,Semi-Detached,1,0,51.3679539404132,-2.925361254080609,0.00018370894102301245
21743,21743,173000,3,Terraced,1,0,51.341472614177896,-2.96873091947342,0.000692083809651217
21744,21744,210000,2,Semi-Detached,1,0,51.3563002685377,-2.9196690135281496,0.004439498115349311
21745,21745,230000,5,Terraced,1,0,51.3471611561965,-2.92465509389519,0.0017933109196878229
21746,21746,95000,2,Terraced,1,0,51.3476504265183,-2.9719483565776,0.0016917530501915719
21747,21747,155000,2,Terraced,1,0,51.352248221350784,-2.90034561125282,0.0026904754439875714
21748,21748,123000,1,Flat,0,0,51.3606319655622,-2.9119280665035294,0.0011613058531937243
21749,21749,105000,1,Detached,0,1,51.3406677919837,-2.976682,0.0021269207624915023
21750,21750,245000,2,Detached,1,0,51.361452944747896,-2.95997448094977,0.00012623790013446072
21751,21751,258500,4,Terraced,1,0,51.3665160616468,-2.92753005443013,0.0020186246711762484
21752,21752,299995,3,Semi-Detached,1,0,51.330149267946794,-2.96902328808334,0.002092137994655477
21753,21753,199950,2,Terraced,1,0,51.3661551195893,-2.91050079715097,0.0005313838227626138
21754,21754,249000,3,Semi-Detached,1,0,51.352303000000006,-2.901983,0.0037471114063814624
21755,21755,222500,2,Detached,1,0,51.3563872038626,-2.92347654506286,0.001892608773527588
21756,21756,138000,2,Flat,0,0,51.365873067294295,-2.90279586921065,0.003785926828052727
21757,21757,121500,2,Flat,0,0,51.3493946943238,-2.9253462311263,0.00019734194018036682
21758,21758,154000,2,Terraced,1,0,51.3587293401671,-2.93428095277771,0.003202306983230356
21759,21759,265000,4,Semi-Detached,1,0,51.3715750934635,-2.91654158156466,0.0016447749270517764
21760,21760,253000,2,Detached,1,0,51.3179941109334,-2.9655097408600004,0.0018202600592277947
21761,21761,205000,3,Terraced,1,0,51.341472614177896,-2.96873091947342,0.000692083809651217
21762,21762,202000,3,Terraced,1,0,51.3649359337066,-2.91694047498856,0.0015130908516750863
21763,21763,225000,2,Flat,0,0,51.3557296087043,-2.9864806899135203,0.001813222565049256
21764,21764,405000,4,Detached,1,0,51.35476792370339,-2.967403,0.0004363760003835406
21765,21765,211000,3,Semi-Detached,1,0,51.3623607128456,-2.9011755504361703,0.0021702801425264305
21766,21766,214000,3,Semi-Detached,1,0,51.365309625112,-2.89889207618266,0.0005714535574074993
21767,21767,170000,3,Semi-Detached,1,0,51.3465615961845,-2.9633389667834003,0.0014134932661483965
21768,21768,240000,3,Semi-Detached,1,0,51.3477788991741,-2.956343038726,0.0021074632632386474
21769,21769,175000,3,Semi-Detached,1,0,51.3364046453724,-2.95736953692835,0.0010422039459739496
21770,21770,106000,3,Terraced,1,0,51.3260595010257,-2.9655643352474903,0.0009405880894120046
21771,21771,147000,2,Terraced,1,0,51.37189598930939,-2.90998258386558,0.0014514840153984714
21772,21772,222500,2,Semi-Detached,1,0,51.327132463046595,-2.92964858060428,0.0015588804841560136
21773,21773,230000,3,Semi-Detached,1,0,51.3613161489958,-2.8943326224856096,0.0009152938789392721
21774,21774,250000,3,Detached,1,0,51.3263761877441,-2.92522718942517,0.0009086366629068179
21775,21775,264000,3,Semi-Detached,1,0,51.348111495805995,-2.9705652977960897,0.0014628491548184382
21776,21776,120000,2,Flat,0,0,51.347646200551004,-2.97137391575319,0.0016771072381641377
21777,21777,220000,4,Semi-Detached,1,0,51.3471794973148,-2.9548659781422995,0.003042375646288166
21778,21778,197500,2,Semi-Detached,1,0,51.35193262326339,-2.93638283868931,0.005901626073526789
21779,21779,217950,3,Semi-Detached,1,0,51.3335064947606,-2.9806779999999997,0.0020998936131690427
21780,21780,575000,5,Semi-Detached,1,0,51.363204179233705,-2.8990662989464404,0.0007033887468541245
21781,21781,175000,2,Terraced,1,0,51.3658546836664,-2.91213238169509,0.0011072868776128317
21782,21782,225000,3,Semi-Detached,1,0,51.36695093184301,-2.9156879016735093,0.00021527407940520374
21783,21783,194000,3,Terraced,1,0,51.3464919970429,-2.95867102239838,0.0013690308051555842
21784,21784,240000,3,Semi-Detached,1,0,51.351894074206896,-2.959127,0.0027357243554612335
21785,21785,153000,2,Terraced,0,0,51.325345499658496,-2.9361137962032204,0.005024616564721955
21786,21786,173000,2,Terraced,1,0,51.364651958490896,-2.92788021458179,0.00237857212708229
21787,21787,100000,3,Semi-Detached,1,0,51.3276595094485,-2.96889903166878,0.0005550717801273655
21788,21788,195000,3,Semi-Detached,1,0,51.3535381485993,-2.9323802521029103,0.0016611916820183893
21789,21789,285000,3,Semi-Detached,1,0,51.3566047628677,-2.95023649619044,0.001630885229021911
21790,21790,240000,4,Semi-Detached,1,0,51.361354999999996,-2.955606,0.0021710361229366534
21791,21791,320000,3,Detached,1,0,51.3613471520022,-2.93638814431616,0.0052987651754263084
21792,21792,257500,3,Detached,1,0,51.315629967175894,-2.9643265441691296,0.000509390982929533
21793,21793,259000,3,Detached,1,0,51.363190935348214,-2.92273723791335,0.001528592723479215
21794,21794,206000,2,Terraced,1,0,51.336317,-2.89816433699284,0.0008919812118179918
21795,21795,195000,3,Detached,1,0,51.352486260160894,-2.9323588939899703,0.0024517411135522864
21796,21796,242000,3,Detached,1,0,51.366330196166494,-2.93055722668617,0.0004373223353635752
21797,21797,141500,1,Terraced,1,0,51.3457428805076,-2.9334137303507,0.002342068169947789
21798,21798,138000,2,Flat,0,0,51.352303000000006,-2.901983,0.0037471114063814624
21799,21799,185000,3,Terraced,1,0,51.3552540577732,-2.9210990000000003,0.0030772024195222215
21800,21800,180000,2,Semi-Detached,1,0,51.37189598930939,-2.90998258386558,0.0014514840153984714
21801,21801,242501,3,Semi-Detached,1,0,51.3287124027298,-2.89889374420162,0.0007825643122197571
21802,21802,237000,2,Semi-Detached,1,0,51.322717482894895,-2.984638371638109,0.0011751985057518225
21803,21803,146000,2,Flat,0,0,51.336221347716105,-2.9719793196698903,0.0008260025487611059
21804,21804,385000,5,Detached,1,0,51.355481139114,-2.9345451645883704,0.0035703816369852155
21805,21805,257500,3,Semi-Detached,1,0,51.360619820544,-2.9562945376365697,0.0016580932129503759
21806,21806,317000,4,Semi-Detached,1,0,51.3300106096813,-2.97381435818232,0.002966152691698295
21807,21807,270000,2,Semi-Detached,1,0,51.35658295106671,-2.94068561068969,0.006817009442768923
21808,21808,166000,2,Detached,0,0,51.353950969890796,-2.9613973157742297,0.0007171295760151617
21809,21809,210000,0,Semi-Detached,1,0,51.367016210915295,-2.930385,0.0006119130449367996
21810,21810,178000,2,Semi-Detached,1,0,51.3547545011061,-2.94330493223125,0.004013203141222054
21811,21811,245000,2,Semi-Detached,1,0,51.3566006625544,-2.92605155446964,0.0016568721424003547
21812,21812,185000,2,Terraced,1,0,51.350798387798214,-2.92749975519263,0.0024607175701298516
21813,21813,235250,2,Terraced,1,0,51.3234301972081,-2.98542860444845,0.0021929029713708397
21814,21814,193000,3,Flat,0,0,51.352096258208284,-2.9768961930853,0.003137097180393533
21815,21815,185000,3,Semi-Detached,1,0,51.364173380061104,-2.9132624466149504,0.00210046942423947
21816,21816,190000,2,Terraced,1,0,51.3605315388769,-2.90167106398468,0.002787828946551231
21817,21817,160500,2,Terraced,1,0,51.3460827415918,-2.9381445057167404,0.007082961641350437
21818,21818,185000,3,Semi-Detached,1,0,51.364173380061104,-2.9132624466149504,0.00210046942423947
21819,21819,83000,0,Flat,0,0,51.34863599561629,-2.97453949222046,0.00292523688744947
21820,21820,315000,4,Semi-Detached,1,0,51.3558664975564,-2.9503504691987903,0.0013251272719710617
21821,21821,247500,4,Semi-Detached,1,0,51.3503747889048,-2.9389070840894504,0.007888082870562606
21822,21822,205000,2,Flat,0,0,51.354799,-2.966671,0.0003993754979667295
21823,21823,245000,3,Detached,1,0,51.347873,-2.9279459493879,0.002817651334094047
21824,21824,235500,3,Semi-Detached,1,0,51.330149267946794,-2.96902328808334,0.002092137994655477
21825,21825,209950,2,Semi-Detached,1,0,51.3415758994859,-2.9110472391289903,0.00013503398610727093
21826,21826,315000,4,Detached,1,0,51.3535143957994,-2.95099109703628,0.0011128774372110087
21827,21827,163000,3,Flat,0,0,51.336221347716105,-2.9719793196698903,0.0008260025487611059
21828,21828,425000,5,Detached,1,0,51.3560065594977,-2.96073664882611,0.001574447888150825
21829,21829,367000,4,Detached,1,0,51.362809855241096,-2.94793750887385,0.0005248142380725749
21830,21830,205000,3,Terraced,1,0,51.35238143369221,-2.91831246740144,0.0035135504659414515
21831,21831,235000,4,Terraced,1,0,51.3460837780418,-2.93464111041089,0.003606908159852263
21832,21832,225000,3,Terraced,1,0,51.368956494338995,-2.9028996207282,0.003891873811292525
21833,21833,150000,2,Flat,1,0,51.3477308575241,-2.9219671152221,0.002663611707712478
21834,21834,212000,3,Terraced,1,0,51.3555802012838,-2.9082374260429704,0.002960590516506777
21835,21835,178750,2,Semi-Detached,1,0,51.36695093184301,-2.9156879016735093,0.00021527407940520374
21836,21836,192500,3,Semi-Detached,1,0,51.3506195670357,-2.94981109278418,0.0015621745471961633
21837,21837,350000,4,Detached,1,0,51.3732813167173,-2.9202679181707203,0.0038396063106246243
21838,21838,419950,4,Detached,1,0,51.354986625032,-2.906573,0.004470476965606796
21839,21839,245000,3,Semi-Detached,1,0,51.3525475451753,-2.91662127767859,0.002289373008959258
21840,21840,189950,3,Terraced,1,0,51.341472614177896,-2.96873091947342,0.000692083809651217
21841,21841,250000,3,Detached,1,0,51.347957718812104,-2.96632617874108,0.0015260399529788517
21842,21842,110000,2,Flat,0,0,51.360417774715394,-2.92888619819728,0.0023020178966970265
21843,21843,297500,3,Detached,1,0,51.3623607128456,-2.9011755504361703,0.0021702801425264305
21844,21844,297500,3,Detached,1,0,51.3623607128456,-2.9011755504361703,0.0021702801425264305
21845,21845,194000,2,Semi-Detached,0,0,51.35405874888561,-2.98414706494416,0.0008141439613350038
21846,21846,279950,4,Terraced,1,0,51.3337394301818,-2.9773958626915698,0.0015856289741334197
21847,21847,162000,4,Flat,0,0,51.338396005833594,-2.97323122110431,0.0017117119975474488
21848,21848,287500,4,Detached,1,0,51.3677002004889,-2.9095402642855603,0.001496080857044296
21849,21849,199000,2,Semi-Detached,1,0,51.3584112847861,-2.9164941895682297,0.0009210933096219513
21850,21850,190000,4,Semi-Detached,1,0,51.348111495805995,-2.9705652977960897,0.0014628491548184382
21851,21851,480000,5,Detached,1,0,51.335398581891695,-2.9779192237580605,0.0008896969126840356
21852,21852,190000,3,Terraced,1,0,51.366748769157,-2.90117551898072,0.0021995896685645944
21853,21853,240000,2,Detached,1,0,51.356377999718,-2.9382112361195296,0.0073443787397554925
21854,21854,270000,3,Semi-Detached,1,0,51.3545877210279,-2.94614497013963,0.001169537443885306
21855,21855,315000,4,Semi-Detached,1,0,51.3329026423307,-2.9000666217279,0.0012631605141337264
21856,21856,240000,3,Detached,1,0,51.349158893635,-2.93127183715181,0.0002455673812430395
21857,21857,216000,3,Detached,1,0,51.333189000000004,-2.946006,0.0016338778498668832
21858,21858,215000,3,Semi-Detached,1,0,51.3555802012838,-2.9082374260429704,0.002960590516506777
21859,21859,245000,4,Semi-Detached,1,0,51.36791262803929,-2.93396510717449,0.0028758714345896684
21860,21860,292000,3,Detached,1,0,51.3330158463185,-2.91331772430039,0.0021952905232975215
21861,21861,226000,3,Terraced,1,0,51.346366810972214,-2.93184699164978,0.0011853409092056756
21862,21862,189000,3,Terraced,1,0,51.341096349732894,-2.96747394915111,0.0005869491429142231
21863,21863,230000,3,Semi-Detached,1,0,51.3728819678973,-2.91500172252164,0.0003590386470291516
21864,21864,322500,4,Detached,1,0,51.354466557612,-2.90419473546901,0.005186116526491566
21865,21865,254500,4,Semi-Detached,1,0,51.333189000000004,-2.946006,0.0016338778498668832
21866,21866,181000,3,Semi-Detached,1,0,51.35193262326339,-2.93638283868931,0.005901626073526789
21867,21867,375000,3,Detached,1,0,51.35214595914601,-2.96438952433876,0.002443764745035188
21868,21868,419000,4,Detached,1,0,51.3623607128456,-2.9011755504361703,0.0021702801425264305
21869,21869,125000,2,Flat,0,0,51.337416168918885,-2.95902714976242,0.002022262829488039
21870,21870,342500,5,Detached,1,0,51.33603,-2.950543,0.0006010976748563012
21871,21871,153000,2,Semi-Detached,1,0,51.3283502604027,-2.9680093700618304,0.001084895783440734
21872,21872,350000,3,Detached,1,0,51.363264477621,-2.90291692628834,0.003980488373891555
21873,21873,200000,2,Flat,0,0,51.334775350685504,-2.97609725903727,0.0027161895056813917
21874,21874,185105,2,Semi-Detached,1,0,51.3478811095943,-2.9504149655216403,0.0014668373457873243
21875,21875,195000,3,Detached,1,0,51.3623740966802,-2.92141375365291,0.0026916435690720187
21876,21876,148000,2,Terraced,1,0,51.3296146280698,-2.96407453276657,0.0016865288924165444
21877,21877,275000,3,Semi-Detached,1,0,51.362724116494505,-2.9294643160521097,0.00153711429978204
21878,21878,340000,3,Detached,1,0,51.351470820983714,-2.96229314989716,0.002218952407846945
21879,21879,430000,5,Detached,1,0,51.3532620634426,-2.9664377999499703,0.0014391914987674117
21880,21880,315000,3,Detached,1,0,51.356789,-2.947655,0.0014256300349639918
21881,21881,221000,3,Semi-Detached,1,0,51.3475058955011,-2.93108037378339,0.001817399624904149
21882,21882,242500,3,Terraced,1,0,51.36438006904429,-2.89933351853678,0.00033738942654770103
21883,21883,265000,3,Detached,1,0,51.321138344297715,-2.96150023369389,0.0012262136934584923
21884,21884,240000,3,Terraced,1,0,51.347450387860896,-2.95803052612238,0.00188996330988196
21885,21885,174000,3,Terraced,1,0,51.3572427351095,-2.95029278537341,0.0010090860294736544
21886,21886,285500,4,Semi-Detached,1,0,51.36802692650121,-2.90683173507686,0.004196061962144047
21887,21887,168000,2,Terraced,1,0,51.33874486614921,-2.96802738238562,0.0010987159716662096
21888,21888,277500,3,Detached,1,0,51.3543940057499,-2.96219644057869,0.0004991365562842071
21889,21889,265000,3,Detached,1,0,51.0580389,-2.403636675,0.012453560740080987
21890,21890,151000,2,Terraced,1,0,51.05654287,-2.414852728,0.003326100052544832
21891,21891,140000,2,Terraced,1,0,51.05673069,-2.412600024,0.005149794721893333
21892,21892,200000,2,Detached,1,0,51.05529663,-2.421361977,0.0034634472135560766
21893,21893,205000,3,Semi-Detached,1,0,51.05784066,-2.419231,0.0014140363930563481
21894,21894,185000,3,Semi-Detached,1,0,51.05287006,-2.408328376,0.009117756030141831
21895,21895,185000,2,Semi-Detached,1,0,51.057365999999995,-2.4213810000000002,0.0013958925714588565
21896,21896,98000,1,Terraced,1,0,51.05533452,-2.413272464,0.005311821254470866
21897,21897,122500,1,Terraced,1,0,51.05328037,-2.414381277,0.003476722621575438
21898,21898,615000,5,Detached,1,0,51.05687093,-2.40073005,0.009711236757752227
21899,21899,71000,1,Flat,0,0,51.05724958,-2.4082385040000003,0.009219770675352833
21900,21900,276500,4,Detached,1,0,51.05710286,-2.416684087,0.0017779925008601695
21901,21901,145000,2,Flat,0,0,51.05389728,-2.405141523,0.012436723089053626
21902,21902,70000,1,Flat,0,0,51.0544474,-2.414933866,0.0038438766615159162
21903,21903,80000,2,Flat,0,0,51.05724958,-2.4082385040000003,0.009219770675352833
21904,21904,148000,2,Terraced,1,0,51.0571421,-2.413231491,0.004409270082207496
21905,21905,195000,2,Semi-Detached,1,0,51.051681099999996,-2.406320576,0.011016033970359208
21906,21906,380000,4,Detached,1,0,51.05739534,-2.399892741,0.00879502974666234
21907,21907,168000,2,Terraced,1,0,51.05053666,-2.409591816,0.007795366746907536
21908,21908,305000,4,Detached,1,0,51.054265749129286,-2.42442042672672,0.0029257843645528144
21909,21909,275000,4,Detached,1,0,51.0529137631146,-2.4228101472360297,0.001976156254356231
21910,21910,425000,3,Detached,1,0,51.05662218,-2.407647987,0.009918729174764438
21911,21911,217500,3,Semi-Detached,1,0,51.05834715,-2.415739256,0.0016468398205072567
21912,21912,205000,3,Semi-Detached,1,0,51.05231182120621,-2.42266199365224,0.0014592867707191493
21913,21913,200000,2,Semi-Detached,1,0,51.05240969,-2.406255621,0.011120380423920084
21914,21914,222500,3,Terraced,1,0,51.05694868,-2.4068518290000003,0.010637219120146646
21915,21915,90000,1,Terraced,0,0,51.05576309,-2.411592662,0.006475496719379646
21916,21916,180000,2,Semi-Detached,1,0,51.05697678,-2.424230902,0.0020263303610706346
21917,21917,205000,3,Semi-Detached,1,0,51.05784066,-2.419231,0.0014140363930563481
21918,21918,300000,4,Terraced,1,0,51.05457355,-2.404605259,0.01310765641780181
21919,21919,65000,1,Flat,0,0,51.0544474,-2.414933866,0.0038438766615159162
21920,21920,195000,3,Semi-Detached,1,0,51.05231182120621,-2.42266199365224,0.0014592867707191493
21921,21921,175000,3,Terraced,1,0,51.05006772,-2.409972865,0.007379194001943038
21922,21922,112000,4,Flat,0,0,51.05568858,-2.412319666,0.005879145004945654
21923,21923,57000,1,Flat,0,0,51.05568858,-2.412319666,0.005879145004945654
21924,21924,255000,3,Terraced,1,0,51.05698407,-2.41214569,0.005483196359420447
21925,21925,235000,3,Detached,1,0,51.05231182120621,-2.42266199365224,0.0014592867707191493
21926,21926,220000,2,Semi-Detached,1,0,51.05195683,-2.409761286,0.007590070323577701
21927,21927,150000,2,Semi-Detached,0,0,51.05368062,-2.402785524,0.011795441263338998
21928,21928,820000,5,Detached,1,0,51.0560648,-2.420484,0.002874067087808131
21929,21929,310000,3,Detached,1,0,51.05678166,-2.413442305,0.004364741542777409
21930,21930,182500,3,Terraced,1,0,51.05006772,-2.409972865,0.007379194001943038
